Program Counter,Panda Current ASID,System Number,Syscall Reutrn Type,Syste Call Name
3077624857,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077624857,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3077624857,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3077624857,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077624857,886534144,6,long,sys_close(unsigned int fd);
3077624857,886534144,91,long,"sys_munmap(unsigned long addr, size_t len);"
3077624857,886534144,4,long,"sys_write(unsigned int fd, const char __user *buf,size_t count);"
3078296601,926801920,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078296601,926801920,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078296601,926801920,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3077624857,886534144,6,long,sys_close(unsigned int fd);
3078296601,926801920,6,long,sys_close(unsigned int fd);
3078296601,926801920,4,long,"sys_write(unsigned int fd, const char __user *buf,size_t count);"
3078374425,925138944,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078296601,926801920,6,long,sys_close(unsigned int fd);
3078296601,926801920,91,long,"sys_munmap(unsigned long addr, size_t len);"
3078296601,926801920,6,long,sys_close(unsigned int fd);
3078296601,926801920,252,long,sys_exit_group(int error_code);
3077624857,886534144,91,long,"sys_munmap(unsigned long addr, size_t len);"
3077624857,886534144,6,long,sys_close(unsigned int fd);
3077624857,886534144,252,long,sys_exit_group(int error_code);
3078374425,925138944,6,long,sys_close(unsigned int fd);
3078374425,925138944,114,long,"sys_wait4(pid_t pid, int __user *stat_addr,int options, struct rusage __user *ru);"
3078374406,925138944,119,int,sys_sigreturn(unsigned long __unused);
3078374425,925138944,42,long,sys_pipe(int __user *fildes);
3078374425,925138944,120,long,"sys_clone(unsigned long flags, void *child_stack, void *ptid, void *ctid, struct pt_regs *regs);"
3078374425,925138944,6,long,sys_close(unsigned int fd);
3078374425,925138944,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078435371,886534144,45,long,sys_brk(unsigned long brk);
3078439983,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078439983,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078439666,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078439612,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078439723,886534144,6,long,sys_close(unsigned int fd);
3078439983,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078439666,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078439794,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078439612,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078439723,886534144,6,long,sys_close(unsigned int fd);
3078439983,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078439666,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078439794,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078439612,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078439723,886534144,6,long,sys_close(unsigned int fd);
3078439983,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078439666,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078439794,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078439612,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078439723,886534144,6,long,sys_close(unsigned int fd);
3078439983,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078439666,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078439794,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078439612,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078440434,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078439723,886534144,6,long,sys_close(unsigned int fd);
3078440305,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078356157,886534144,243,int,set_thread_area(struct user_desc *u_info);
3078440434,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078440434,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078440434,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078440434,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078440434,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078440434,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078440367,886534144,91,long,"sys_munmap(unsigned long addr, size_t len);"
3078345753,886534144,258,long,sys_set_tid_address(int __user *tidptr);
3078345753,886534144,311,long,"sys_set_robust_list(struct robust_list_head __user *head,size_t len);"
3078345753,886534144,240,long,"sys_futex(u32 __user *uaddr, int op, u32 val,struct timespec __user *utime, u32 __user *uaddr2,u32 val3);"
3078345753,886534144,174,long,"rt_sigaction(int sig, const struct sigaction __user * act, struct sigaction __user * oact,  size_t sigsetsize);"
3078345753,886534144,174,long,"rt_sigaction(int sig, const struct sigaction __user * act, struct sigaction __user * oact,  size_t sigsetsize);"
3078345753,886534144,175,long,"sys_rt_sigprocmask(int how, sigset_t __user *set,sigset_t __user *oset, size_t sigsetsize);"
3078345753,886534144,191,long,"sys_getrlimit(unsigned int resource,struct rlimit __user *rlim);"
3078345753,886534144,122,long,sys_newuname(struct new_utsname __user *name);
3078345753,886534144,45,long,sys_brk(unsigned long brk);
3078345753,886534144,45,long,sys_brk(unsigned long brk);
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078345753,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,91,long,"sys_munmap(unsigned long addr, size_t len);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078345753,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078345753,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,240,long,"sys_futex(u32 __user *uaddr, int op, u32 val,struct timespec __user *utime, u32 __user *uaddr2,u32 val3);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078345753,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,183,long,"sys_getcwd(char __user *buf, unsigned long size);"
3078345753,886534144,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078345753,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078345753,886534144,196,long,"sys_lstat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078345753,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078345753,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078345753,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,91,long,"sys_munmap(unsigned long addr, size_t len);"
3078345753,886534144,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,183,long,"sys_getcwd(char __user *buf, unsigned long size);"
3078345753,886534144,12,long,sys_chdir(const char __user *filename);
3078345753,886534144,183,long,"sys_getcwd(char __user *buf, unsigned long size);"
3078345753,886534144,196,long,"sys_lstat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,12,long,sys_chdir(const char __user *filename);
3078345753,886534144,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078345753,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078345753,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078345753,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,91,long,"sys_munmap(unsigned long addr, size_t len);"
3078345753,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078345753,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078345753,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078345753,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,91,long,"sys_munmap(unsigned long addr, size_t len);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,196,long,"sys_lstat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,196,long,"sys_lstat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078345753,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,91,long,"sys_munmap(unsigned long addr, size_t len);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,220,long,"sys_getdents64(unsigned int fd,struct linux_dirent64 __user *dirent,unsigned int count);"
3078345753,886534144,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,220,long,"sys_getdents64(unsigned int fd,struct linux_dirent64 __user *dirent,unsigned int count);"
3078345753,886534144,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,196,long,"sys_lstat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,220,long,"sys_getdents64(unsigned int fd,struct linux_dirent64 __user *dirent,unsigned int count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,220,long,"sys_getdents64(unsigned int fd,struct linux_dirent64 __user *dirent,unsigned int count);"
3078345753,886534144,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,220,long,"sys_getdents64(unsigned int fd,struct linux_dirent64 __user *dirent,unsigned int count);"
3078345753,886534144,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,196,long,"sys_lstat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,196,long,"sys_lstat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,196,long,"sys_lstat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,220,long,"sys_getdents64(unsigned int fd,struct linux_dirent64 __user *dirent,unsigned int count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,220,long,"sys_getdents64(unsigned int fd,struct linux_dirent64 __user *dirent,unsigned int count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,195,long,"sys_stat64(const char __user *filename,struct stat64 __user *statbuf);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,220,long,"sys_getdents64(unsigned int fd,struct linux_dirent64 __user *dirent,unsigned int count);"
3078345753,886534144,220,long,"sys_getdents64(unsigned int fd,struct linux_dirent64 __user *dirent,unsigned int count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,220,long,"sys_getdents64(unsigned int fd,struct linux_dirent64 __user *dirent,unsigned int count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,220,long,"sys_getdents64(unsigned int fd,struct linux_dirent64 __user *dirent,unsigned int count);"
3078345753,886534144,220,long,"sys_getdents64(unsigned int fd,struct linux_dirent64 __user *dirent,unsigned int count);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078345753,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,91,long,"sys_munmap(unsigned long addr, size_t len);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078345753,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078345753,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078345753,886534144,6,long,sys_close(unsigned int fd);
3078345753,886534144,91,long,"sys_munmap(unsigned long addr, size_t len);"
3078345753,886534144,4,long,"sys_write(unsigned int fd, const char __user *buf,size_t count);"
3078374425,925138944,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078345753,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078345753,886534144,252,long,sys_exit_group(int error_code);
3078374425,925138944,6,long,sys_close(unsigned int fd);
3078374425,925138944,114,long,"sys_wait4(pid_t pid, int __user *stat_addr,int options, struct rusage __user *ru);"
3078374406,925138944,119,int,sys_sigreturn(unsigned long __unused);
3078374425,925138944,11,int,"sys_execve(const char *filename, const char *argv[], const char *const envp[]);"
3078279723,886534144,45,long,sys_brk(unsigned long brk);
3078284335,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284335,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078284018,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078283964,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284075,886534144,6,long,sys_close(unsigned int fd);
3078284335,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078284018,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078284146,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078283964,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284075,886534144,6,long,sys_close(unsigned int fd);
3078284335,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078284018,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078284146,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078283964,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284075,886534144,6,long,sys_close(unsigned int fd);
3078284335,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078284018,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078284146,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078283964,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284075,886534144,6,long,sys_close(unsigned int fd);
3078284335,886534144,33,long,"sys_access(const char __user *filename, int mode);"
3078284018,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078284146,886534144,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078283964,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284786,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078284075,886534144,6,long,sys_close(unsigned int fd);
3078284657,886534144,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078200509,886534144,243,int,set_thread_area(struct user_desc *u_info);
3078284786,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078284786,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078284786,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078284786,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078284786,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078284786,886534144,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078284719,886534144,91,long,"sys_munmap(unsigned long addr, size_t len);"
3078190105,886534144,258,long,sys_set_tid_address(int __user *tidptr);
3078190105,886534144,311,long,"sys_set_robust_list(struct robust_list_head __user *head,size_t len);"
3078190105,886534144,240,long,"sys_futex(u32 __user *uaddr, int op, u32 val,struct timespec __user *utime, u32 __user *uaddr2,u32 val3);"
3078190105,886534144,174,long,"rt_sigaction(int sig, const struct sigaction __user * act, struct sigaction __user * oact,  size_t sigsetsize);"
3078190105,886534144,174,long,"rt_sigaction(int sig, const struct sigaction __user * act, struct sigaction __user * oact,  size_t sigsetsize);"
3078190105,886534144,175,long,"sys_rt_sigprocmask(int how, sigset_t __user *set,sigset_t __user *oset, size_t sigsetsize);"
3078190105,886534144,191,long,"sys_getrlimit(unsigned int resource,struct rlimit __user *rlim);"
3078190105,886534144,122,long,sys_newuname(struct new_utsname __user *name);
3078190105,886534144,45,long,sys_brk(unsigned long brk);
3078190105,886534144,45,long,sys_brk(unsigned long brk);
3078190105,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078190105,886534144,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078190105,886534144,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
